3.2549	1.99953
0.254902	1.99953
0.254902	1.99953
0.254902	1.99953
0.254902	1.99953
0.254902	1.99953
0.254902	1.99953
0.254902	1.99953
0.235294	1.99573
0.235294	1.99573
0.235294	1.99573
0.235294	1.99573
0.235294	1.99573
0.235294	1.99573
0.235294	1.99573
0.235294	1.99573
0.235294	1.99573
0.27451	1.98817
0.27451	1.98817
0.27451	1.98817
0.27451	1.98817
0.27451	1.98817
0.27451	1.98817
0.27451	1.98817
0.27451	1.98817
0.27451	1.98817
0.27451	1.98817
0.27451	1.98817
0.27451	1.98817
0.27451	1.98817
0.27451	1.98817
0.27451	1.98817
0.27451	1.98817
0.27451	1.98817
0.27451	1.98817
0.27451	1.98817
0.27451	1.98817
0.27451	1.98817
0.27451	1.98817
0.27451	1.98817
0.27451	1.98817
0.27451	1.98817
0.27451	1.98817
0.27451	1.98817
0.27451	1.98817
0.27451	1.98817
0.27451	1.98817
0.27451	1.98817
0.27451	1.98817
0.27451	1.98817
0.27451	1.98817
0.27451	1.98817
0.27451	1.98817
0.27451	1.98817
0.27451	1.98817
0.27451	1.98817
3.21569	1.97685
0.294118	1.96183
0.294118	1.96183
0.294118	1.96183
0.294118	1.96183
0.294118	1.96183
0.294118	1.96183
0.294118	1.96183
0.294118	1.96183
0.294118	1.96183
0.294118	1.96183
0.294118	1.96183
0.294118	1.96183
0.294118	1.96183
0.294118	1.96183
0.294118	1.96183
0.294118	1.96183
0.294118	1.96183
0.294118	1.96183
0.294118	1.96183
0.294118	1.96183
0.294118	1.96183
4.31373	1.92091
4.31373	1.92091
4.31373	1.92091
4.31373	1.92091
4.31373	1.92091
4.31373	1.92091
4.33333	1.86602
4.33333	1.86602
4.33333	1.86602
4.33333	1.86602
4.33333	1.86602
4.33333	1.86602
4.33333	1.86602
4.35294	1.79802
4.35294	1.79802
4.35294	1.79802
4.35294	1.79802
4.35294	1.79802
4.35294	1.79802
4.35294	1.79802
4.35294	1.79802
4.35294	1.79802
4.35294	1.79802
4.35294	1.79802
4.35294	1.79802
4.35294	1.79802
4.35294	1.79802
4.35294	1.79802
4.35294	1.79802
4.35294	1.79802
4.35294	1.79802
4.35294	1.79802
4.35294	1.79802
4.35294	1.79802
4.35294	1.79802
4.35294	1.79802
4.35294	1.79802
4.35294	1.79802
4.35294	1.79802
4.35294	1.79802
4.35294	1.79802
4.35294	1.79802
4.35294	1.79802
4.35294	1.79802
4.35294	1.79802
4.35294	1.79802
4.35294	1.79802
4.37255	1.71791
4.37255	1.71791
4.37255	1.71791
4.37255	1.71791
4.37255	1.71791
4.37255	1.71791
4.37255	1.71791
4.37255	1.71791
4.37255	1.71791
4.37255	1.71791
4.37255	1.71791
4.37255	1.71791
4.37255	1.71791
4.37255	1.71791
4.37255	1.71791
3.39216	1.62692
3.43137	1.41796
3.43137	1.41796
4.05882	1.36124
4.05882	1.36124
4.05882	1.36124
4.05882	1.36124
4.05882	1.36124
4.05882	1.36124
4.05882	1.36124
4.05882	1.36124
4.05882	1.36124
4.05882	1.36124
4.05882	1.36124
4.05882	1.36124
4.05882	1.36124
4.05882	1.36124
4.03922	1.24391
4.03922	1.24391
4.03922	1.24391
4.03922	1.24391
4.03922	1.24391
4.03922	1.24391
4.03922	1.24391
4.03922	1.24391
4.03922	1.24391
4.03922	1.24391
4.03922	1.24391
4.01961	1.12289
4.01961	1.12289
4.01961	1.12289
4.01961	1.12289
4	1
4	1
4	1
4	1
1.52941	0.81625
1.52941	0.81625
1.52941	0.81625
1.52941	0.81625
1.52941	0.81625
0.54902	0.696847
0.568627	0.58204
0.588235	0.473568
0.588235	0.473568
0.588235	0.473568
0.607843	0.373076
0.607843	0.373076
3.88235	0.326304
1.86275	0.240595
1.84314	0.166398
1.84314	0.166398
1.80392	0.0568456
2.80392	0.0568453
2.80392	0.0568453
2.78431	0.0231516
2.78431	0.0231516
2.78431	0.0231516
2.78431	0.0231516
2.78431	0.0231516
